"","line","movie"
"26397","","Judas and the Black Messiah"
"26398","      A flash of LIGHTNING transitions us to --                         *","Judas and the Black Messiah"
"26399","                                                                        *","Judas and the Black Messiah"
"26400","                                                                        *","Judas and the Black Messiah"
"26401","","Judas and the Black Messiah"
"26402","                                                                        *","Judas and the Black Messiah"
"26403","37    EXT. PANTHER HEADQUARTERS - BACK LOT - LATER                 37","Judas and the Black Messiah"
"26404","","Judas and the Black Messiah"
"26405","      O’Neal’s car pulls into the lot and the engine shuts off.","Judas and the Black Messiah"
"26406","","Judas and the Black Messiah"
"26407","38    INT. O’NEAL'S CAR - CONTINUOUS ACTION                        38","Judas and the Black Messiah"
"26408","","Judas and the Black Messiah"
"26409","      As before --","Judas and the Black Messiah"
"26410","","Judas and the Black Messiah"
"26411","                              HARMON","Judas and the Black Messiah"
"26412","                What was all that shit about a                          *","Judas and the Black Messiah"
"26413","                badge?","Judas and the Black Messiah"
"26414","","Judas and the Black Messiah"
"26415","                              O’NEAL","Judas and the Black Messiah"
"26416","                Badge?                                                  *","Judas and the Black Messiah"
"26417","","Judas and the Black Messiah"
"26418","      Palmer grabs a fist full of O’Neal’s hair.","Judas and the Black Messiah"
"26419","","Judas and the Black Messiah"
"26420","                              O’NEAL","Judas and the Black Messiah"
"26421","                Alright. Alright. Calm down. Calm                       *","Judas and the Black Messiah"
"26422","                the fuck down. Can I talk to her?                       *","Judas and the Black Messiah"
"26423","                Can I talk to her? Y’all ain’t                          *","Judas and the Black Messiah"
"26424","                gon’ believe me but... I used to","Judas and the Black Messiah"
"26425","                pretend to be a Fed sometimes --                        *","Judas and the Black Messiah"
"26426","                when I boosted cars.","Judas and the Black Messiah"
"26427","","Judas and the Black Messiah"
"26428","      They eye him in disbelief.","Judas and the Black Messiah"
"26429","","Judas and the Black Messiah"
"26430","                              HARMON","Judas and the Black Messiah"
"26431","                What kinda fucking sense does that","Judas and the Black Messiah"
"26432","                make? A pig boosting cars.","Judas and the Black Messiah"
"26433","","Judas and the Black Messiah"
"26434","                              O’NEAL","Judas and the Black Messiah"
"26435","                What I’d do is I’d show ‘em a fake                      *","Judas and the Black Messiah"
"26436","                badge and then I’d say, Your car                        *","Judas and the Black Messiah"
"26437","                was reported stolen. Then I’d hop                       *","Judas and the Black Messiah"
"26438","                in and I’d just ride. I’d just go.                      *","Judas and the Black Messiah"
"26439","                And before anybody knew the                             *","Judas and the Black Messiah"
"26440","                difference, I was in the wind.                          *","Judas and the Black Messiah"
"26441","                Dig what I’m saying?                                    *","Judas and the Black Messiah"
"26442","                     (off their looks)","Judas and the Black Messiah"
"26443","                You’d be surprised.","Judas and the Black Messiah"
"26444","                              (MORE)","Judas and the Black Messiah"
"26445","                                                     (CONTINUED)","Judas and the Black Messiah"
"26446","     Rev. mm/dd/yy (Tan)                                  35.","Judas and the Black Messiah"
"26447","38   CONTINUED:                                                   38","Judas and the Black Messiah"
"26448","                             O’NEAL (CONT'D)","Judas and the Black Messiah"
"26449","               I’d throw on a trench coat, one of","Judas and the Black Messiah"
"26450","               them Humphrey Bogart...                                 *","Judas and the Black Messiah"
"26451","","Judas and the Black Messiah"
"26452","                             HARMON","Judas and the Black Messiah"
"26453","               You steal this car?","Judas and the Black Messiah"
"26454","","Judas and the Black Messiah"
"26455","                             O’NEAL","Judas and the Black Messiah"
